interaction_id	a_alias	b_alias	a_id	b_id
895581	O15530	P08575	315652	3093536
895647	P17676	XP_005260086	3962824	5253180
895925	O15492	Q14344	232701	5278141
896291	P40189	P29597	190090	2218557
896580	Q9Y2D1	P17676	1017962	3962824
897034	P04629-3	P49795	337760	2875903
897910	Q02763	P08575	2477344	3093536
898001	P16070	P02452	3739030	14005899
898268	O60488	P55263	634957	5028339
898433	P68371	P21980	540962	3985867
898902	P41182-2	F1D8S7	2559145	2609839
899141	Q08116	O00165-4	381022	4913783
899882	O60488	P54819	634957	3631239
900034	P08753	P49795	900683	2875903
900388	complex:Knt58ATV7REHemXQ6Ams6qgghrg	O60895	900388	2674522
900388	complex:Knt58ATV7REHemXQ6Ams6qgghrg	A4D2L1	900388	2833143
900388	complex:Knt58ATV7REHemXQ6Ams6qgghrg	P35318	900388	4814801
900533	P21980	P21980	3985867	3985867
901299	P06239	P16070-19	1065781	3739030
902088	Q9NPF4	A6ZID6	2036284	14007084
902521	P35568	P10415	3143545	4831970
902610	P18847-4	P17676	548010	3962824
903265	P03886	P43490	1156263	1724893
903382	P61073	complex:Ktf1HS7fKTn1gPwzIdGfhT7kA5w	107322	903382
903382	O60603	complex:Ktf1HS7fKTn1gPwzIdGfhT7kA5w	735309	903382
903382	complex:Ktf1HS7fKTn1gPwzIdGfhT7kA5w	C3PTT6	903382	11437939
903472	P04155	P04155	1119944	1119944
904358	O60488	P31350	634957	4545493
904487	P50281	O43493	4802061	5406757
904888	P29965	P01857	962084	5333995
905773	Q9P2R3	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	336836	905773
905773	Q86VP6	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	374649	905773
905773	Q96JK2	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	470478	905773
905773	P23381	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	723802	905773
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P53621	905773	977673
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P28838	905773	1222140
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P34897	905773	1377691
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	E9KL44	905773	1609364
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P43490	905773	1724893
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P00558	905773	1907974
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q5H9S7	905773	2056664
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q92466	905773	2237342
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P10768	905773	2343473
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q8TEB1	905773	2432304
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q13131	905773	2443530
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P13804	905773	2492145
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q8N5D0	905773	2514742
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P49736	905773	2609893
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P50213	905773	2620307
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9NR45	905773	2694493
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	A8K639	905773	2967988
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P08243	905773	3019918
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P49189	905773	3131521
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q02790	905773	3147827
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9P2J5	905773	3231260
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9UQ80	905773	3371299
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q96F24	905773	3617366
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q16531	905773	3699097
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9Y4B6	905773	3759059
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P09960	905773	3769701
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P16152	905773	3908627
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P19623	905773	4561149
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P78527	905773	4713146
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P30566	905773	4993575
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9BW61	905773	5002301
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P26639	905773	5121950
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P30084	905773	5271742
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9C0C7	905773	5289096
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9UHD8	905773	5397190
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	P49419	905773	9148166
905773	complex:KxVKWdTRNXpTiYK+cGI9c/Xslg4	Q9NSD9	905773	9442946
906207	Q7L211	P21980	195573	3985867
906268	P41182	XP_005255181	2559145	4774660
906317	P01584	P01023	3873100	16814786
906474	O60488	P35606	634957	5204392
906721	O60603	P14625	735309	2993521
906793	P39900	P00748	2088394	9442795
907176	NP_002829	NP_003612	3093536	14006908
907402	P51677	Q07325	2693825	4373848
907481	L7RT34	Q02928	1100879	2610420
907486	P35568	P16615-4	3143545	3724778
908677	P16368	P50281	4054069	4802061
908700	P35568	P42345	3143545	5142994
908757	P27487	P19875	1517226	1920263
908815	complex:l4RgXqPCXHyYMYR5j6si/ZFXfnA	P78347	908815	1605620
908815	complex:l4RgXqPCXHyYMYR5j6si/ZFXfnA	Q99856	908815	3413201
908815	complex:l4RgXqPCXHyYMYR5j6si/ZFXfnA	Q14699	908815	3793134
908815	complex:l4RgXqPCXHyYMYR5j6si/ZFXfnA	P15391	908815	3950983
908815	complex:l4RgXqPCXHyYMYR5j6si/ZFXfnA	Q06187	908815	5234989
908815	complex:l4RgXqPCXHyYMYR5j6si/ZFXfnA	P01871	908815	5334003
909002	P21980	P02751	3985867	14006253
909146	O60488	P33316	634957	2878369
909191	Q9UNY5	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	261740	909191
909191	Q5T442	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	345439	909191
909191	P07711	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	512231	909191
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	B2R526	909191	1611125
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q12791	909191	1996519
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q9UBS5	909191	2193094
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P00738	909191	2441317
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q8NHC8	909191	2563018
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	O75419	909191	2679977
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P02671	909191	2714866
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P02768	909191	2726528
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P35368	909191	2841623
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P35527	909191	2991142
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q13129	909191	3288801
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q9GZM6	909191	3622431
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q16531	909191	3699097
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q9P0X4	909191	3799037
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q9H5V8	909191	4000788
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P04264	909191	4182659
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q6DJT9	909191	4303982
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	E9KL36	909191	4608361
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q07343	909191	4774463
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P02647	909191	5011796
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P07288	909191	5189549
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P01857	909191	5333995
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P01859	909191	5333999
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P01614	909191	5339595
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q9Y4G6	909191	5821067
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q7Z333	909191	9442794
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P02533	909191	10013349
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P13645	909191	11793429
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	P02751	909191	14006253
909191	complex:L6cghJdiT/I6kWR7ypFndX6mFRQ	Q13315	909191	16816000
909919	P05231	Q05516	730638	4706299
910134	P40189-2	NP_066289	190090	2068280
910153	P01871	Q8ZDJ2	5334003	5425132
910278	Q9NZC3	P49795	2429960	2875903
910394	F1D8N4	P17676	532535	3962824
910766	P29466-4	P00533	1923050	2135848
911684	O60488	P40227	634957	2794789
911863	Q9Y2W7-3	Q03060-23	3091813	11792364
912843	P42224	P38398	1004542	4280011
913089	P14780	P14780	221385	221385
914659	P02776	P10124	782387	1862523
914814	Q15311	P78556	726923	5227249
914980	Q01974	P41221	2038502	4680127
915139	P32455	Q8D0R8	3714020	7722510
915380	P42224-2	O60674	1004542	3976855
915490	P29466-4	Q9UQ88-8	1923050	2163839
916651	complex:lMc4XdXXCZrjuaoig4h90gzyMfI	Q9ULZ3	916651	1880606
916651	complex:lMc4XdXXCZrjuaoig4h90gzyMfI	P29466	916651	1923050
916651	complex:lMc4XdXXCZrjuaoig4h90gzyMfI	Q96P20	916651	3350216
916706	P29466-4	P49768-3	1923050	2726989
916794	P42224	D3DPA4	1004542	3303645
917303	P51681	A0N0R1	3747743	3968630
917325	P03956	P02775	1902383	3252308
917408	P43121	P06241-3	1831689	2079075
917586	Q13489	P62837	4170192	4601808
918556	O60488	P62333	634957	3686531
919556	O14924	Q01970	836513	2405313
921025	P29466-3	rogid:hYsiS7N1hIOjVwm/dq5RWtoDaXo9606	1923050	9984420
921046	P62330	O43665	1325425	5153774
921083	P01834	P01861	3114885	5334000
921087	P42224	P26664	1004542	5365784
921646	P01130	P11021	912086	3333598
921716	Q502X2	Q13489	3553514	4170192
922092	P17676	P49715	3962824	4398609
922152	P18011	P16070	72962	3739030
922366	O60603	NP_056179	735309	3110601
923239	O60488	P06730	634957	913032
923610	P01584	P08253-3	3873100	3971681
923880	Q9NRR5	P01871	2154661	5334003
923966	complex:LzXsPnwPFZWQfKFSxew668PqcEw	P16885	923966	1561215
923966	complex:LzXsPnwPFZWQfKFSxew668PqcEw	Q13094	923966	2970254
923966	complex:LzXsPnwPFZWQfKFSxew668PqcEw	B0LPF3	923966	4056103
923966	complex:LzXsPnwPFZWQfKFSxew668PqcEw	P07948	923966	4083603
924033	Q9NZ08	P80303	5104448	10013563
924475	A6NHH0	P17676	1548195	3962824
924490	P33121	Q9Y4A5	841497	1223735
925067	Q00969	P17676	2952429	3962824
926426	P40189	A4QPA9	190090	2368398
927250	O60603	P51617-4	735309	3635743
927354	P41182	Q9BYV9	2559145	5031418
927625	Q13009	P16070-19	2157967	3739030
928458	Q03135	P35228-2	40293	4140270
929416	P08047	P17676	3095898	3962824
929455	P06756	complex:meFcTof/UsbVKZkciix/cg86xdk	487554	929455
929455	complex:meFcTof/UsbVKZkciix/cg86xdk	L7RT22	929455	1076258
929455	complex:meFcTof/UsbVKZkciix/cg86xdk	O00622	929455	5201276
930200	O43566	A8KAH9	2698076	3766206
930564	P36897-3	P08567	3837793	4787680
930680	XP_005253293	P35240-5	3739030	5114696
930829	NP_002829	Q9H4B4	3093536	3633225
930904	P00533	P04083	2135848	3719914
931038	P03956	P80162	1902383	5126605
932049	XP_005253293	P52735	3739030	4422080
932111	Q07343	Q07343	4774463	4774463
932118	P08123	P50281	4584046	4802061
932218	Q86W26	P01584	372195	3873100
933005	Q92930	O60488	276251	634957
933340	P04083	P21980-2	3719914	3985867
933381	A4D2P0	P35228	886779	4140270
933804	P45452	Q29011	647118	5363485
934777	P04083	Q9Y4P1	3719914	4915679
934952	complex:mouRFY/T49pfRzyQVAjpq88sRGk	P15498	934952	1274382
934952	complex:mouRFY/T49pfRzyQVAjpq88sRGk	Q13094	934952	2970254
934952	complex:mouRFY/T49pfRzyQVAjpq88sRGk	P19174	934952	3550890
935788	Q99570	Q13895	1406752	3684041
935997	P15311	P25815	4258047	4764357
936350	Q9ULK4-3	P17676	2089354	3962824
936559	Q5W0Q7	P04083	2653705	3719914
936907	P29466	O15553	1923050	4033107
937086	P35243	P21980	1127819	3985867
937289	Q9ULX9	A8K3E0	2082462	4983248
937373	P42224-2	P19438	1004542	1020765
937424	P05231	B9A2Q4	730638	2227690
938321	NP_001138471	complex:4HXCY0ZVEOwWUL9y+vp11SNIK7k	487554	938321
938321	P26012	complex:4HXCY0ZVEOwWUL9y+vp11SNIK7k	499584	938321
938321	complex:4HXCY0ZVEOwWUL9y+vp11SNIK7k	NP_000651	938321	4705467
938321	complex:4HXCY0ZVEOwWUL9y+vp11SNIK7k	P50281	938321	4802061
938804	P45452	Q9UNA0	647118	9644758
938969	P29274	P43490	457485	1724893
938988	P53667	P50281	4437203	4802061
940412	Q5C9Z4	O60488	293607	634957
940727	P05231	P08887-2	730638	3774440
940877	P26450	P35568	549699	3143545
941500	Q9BV57	P50281	1477310	4802061
941507	O95365	P41182-2	361621	2559145
942046	P17676	P06400	3962824	4863907
942260	Q9Y4K3	P78556	2981808	5227249
943261	P29466-4	P09038	1923050	9441518
943409	O60895	P35318	2674522	4814801
944107	P17676	Q15744	3962824	4425897
944367	Q9ULX9	Q9ULX9	2082462	2082462
945847	P41182-2	P41182-2	2559145	2559145
946414	O60603	P27986	735309	3503650
946613	P40692	P80303	4465042	10013563
946928	P16070-19	Q13316-2	3739030	4712289
947002	P54821-2	Q9ULX9	1948086	2082462
947927	Q99570	P31946	1406752	3909139
948393	Q60631	P35568	247526	3143545
948749	Q92783	Q13094	77937	2970254
950108	P05067	P21980	2186087	3985867
950213	Q13257	O15205	1977606	5083094
950470	NP_002829	P09382	3093536	4072866
951242	P42224-2	P14784	1004542	1897598
951652	Q99075	XP_005253293	2666645	3739030
951727	P04155	Q6W4X9	1119944	9442384
951779	Q9UNN4-2	Q9ULX9	315264	2082462
951792	Q13489	Q13489	4170192	4170192
953079	P42224	Q01094	1004542	4572002
953458	P41182	Q13547	2559145	3908752
954516	O15155	Q8N6Y0	3635204	4615669
954735	P63272	P08758	1650082	4535951
955092	Q5EG05	P29466-4	1613006	1923050
955478	P20701	NP_002829	2533720	3093536
956434	P10124	Q9NRR5	1862523	2154661
956853	complex:nXZ/tF2gDh26mDEHLXbdiNY8Cqg	P35568	956853	3143545
956853	complex:nXZ/tF2gDh26mDEHLXbdiNY8Cqg	P27986	956853	3503650
956853	complex:nXZ/tF2gDh26mDEHLXbdiNY8Cqg	Q07666	956853	3573425
956853	complex:nXZ/tF2gDh26mDEHLXbdiNY8Cqg	P20936	956853	4883806
956853	complex:nXZ/tF2gDh26mDEHLXbdiNY8Cqg	P06213	956853	9769294
956897	P10124	O43765	1862523	3803247
957500	P40189	complex:nZ5ZUqfmQFD/rjmdKKnYr+/yDJA	190090	957500
957500	O14543	complex:nZ5ZUqfmQFD/rjmdKKnYr+/yDJA	861279	957500
957500	complex:nZ5ZUqfmQFD/rjmdKKnYr+/yDJA	P61968	957500	1013002
957500	complex:nZ5ZUqfmQFD/rjmdKKnYr+/yDJA	P23458	957500	2038544
957500	complex:nZ5ZUqfmQFD/rjmdKKnYr+/yDJA	Q06124	957500	5369795
958766	P35568	Q04759	3143545	5116986
959156	Q13480	P08575	1066766	3093536
959412	O15287	Q9BTP7	2621204	4380215
960068	complex:o5U0uhx/ATa8Y7ppjt39d1ksXsA	Q9ULZ3	960068	1880606
960068	complex:o5U0uhx/ATa8Y7ppjt39d1ksXsA	P29466	960068	1923050
960068	complex:o5U0uhx/ATa8Y7ppjt39d1ksXsA	O15553	960068	4033107
960179	Q53G95	P35613	1902383	2620388
960894	Q9NZI2	P80303	8598	10013563
961519	Q05655	Q9NRY6	1278344	2567366
962154	P14780	P19875	221385	1920263
962180	P63097	O43566	491338	2698076
962886	O60603	Q9Y2C9	735309	5274208
963127	P29466	M1P2Z0	1923050	3280269
964088	Q92831	P17676	1991355	3962824
964356	P27487	P08575	1517226	3093536
964652	Q07021	P50281	3202784	4802061
964752	Q99567	P80303	520964	10013563
965088	Q9Y5A7-2	O15205	3903885	5083094
965856	Q99570	P61981	1406752	4303895
966005	complex:ojCHM1fqe/rmxSMUwoQ9vAm9+hQ	Q60813	966005	1031940
966005	complex:ojCHM1fqe/rmxSMUwoQ9vAm9+hQ	P05556	966005	1979966
966005	complex:ojCHM1fqe/rmxSMUwoQ9vAm9+hQ	Q13797	966005	4304778
966197	P27930	P01584	1531424	3873100
966390	P08887-2	Q9NZ08	3774440	5104448
967081	P02775	P25025	3252308	4138380
967349	P60953	Q9UKN1	2556870	5351174
967830	P49795	P08754	2875903	3252138
967868	P01130-5	P30101	912086	3145392
968458	P08575	P35222	3093536	4717503
968794	Q13144	O60488	257507	634957
968817	O15205	NP_579883	5083094	9129635
968963	P42575	P29466	485355	1923050
969365	NP_066289	Q13489	2068280	4170192
971655	P41182-2	G5E9M8	2559145	3095898
971742	P29466-4	P01583	1923050	4981162
971743	P42224-2	P16234	1004542	3059970
971921	P14780	O00214	221385	632771
972048	XP_005246873	Q9Y566	1004542	9213995
972398	P49841	P15941	1562406	14007084
972560	P42224	Q03405	1004542	1855991
973059	P35568	Q9Y4H2	3143545	3303555
973599	P21980-2	Q12852	3985867	5146712
974517	Q13094	Q6PIZ9	2970254	3026760
974855	Q68CJ9	Q03060	1144307	11792364
974909	Q9UH65	P01857	2119531	5333995
976091	NP_066289	P35568	2068280	3143545
976169	P42224	P45481	1004542	16816852
976359	Q13489	P55210	4170192	4835623
976684	P21980	P07996	3985867	4741479
976688	P41182	Q92769	2559145	2662282
976764	O60488	Q53T99	634957	800319
976902	Q13094	P22681	2970254	4739027
977194	P01591	P01871	209938	5334003
977431	P10912	P08575	1240138	3093536
978202	Q13094	P19174	2970254	3550890
978597	O14924	P05107	836513	1027325
978739	P04626-3	A6ZID6	711574	14007084
979030	complex:PbuRAy+BvhSW5ZzhwTg3otRhRnU	Q12933	979030	2547906
979030	complex:PbuRAy+BvhSW5ZzhwTg3otRhRnU	Q9NR28	979030	3553514
979030	complex:PbuRAy+BvhSW5ZzhwTg3otRhRnU	Q13489	979030	4170192
980943	P50607	P35568	2955327	3143545
981748	Q99727	P03956	1202349	1902383
981806	Q13094	P62994	2970254	4056106
981970	Q13291	NP_002829	1541327	3093536
982196	O08774	P25025	477559	4138380
982381	P42574	P80303	3329408	10013563
982623	NP_000035	P29466	508037	1923050
983724	Q99570	Q9P2Y5	1406752	4177872
984065	P13236	P51681	1714665	3747743
985309	O60488	P26641	634957	1235047
985487	P45984	P35568	2889070	3143545
986380	NP_002829	Q9Y3C5	3093536	4372825
986494	Q01973	P41221	696439	4680127
986607	P40189-2	P29350-3	190090	299897
986648	P08758	Q81WK3	4535951	5410057
986872	O15492	P12931	232701	863768
987050	A0N0R1	P51675	3968630	4994320
987415	P40189	A8K3F7	190090	1901473
987569	O76031	O60488	63836	634957
987619	P11233	complex:prYLme0wX7LOZeErpyfTqyaQcUA	499730	987619
987619	P06493	complex:prYLme0wX7LOZeErpyfTqyaQcUA	857930	987619
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	O95684	987619	1036842
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P51149	987619	1070594
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P63151	987619	1798066
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P32119	987619	1845978
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P62491	987619	1900675
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P30154	987619	1976916
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	Q99497	987619	2333986
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	Q16537	987619	2997756
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P25205	987619	3556920
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P11802	987619	3621324
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	Q13547	987619	3908752
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P10809	987619	4121257
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	O43815	987619	4127742
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P13639	987619	4418912
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	P08758	987619	4535951
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	Q9NP72	987619	4935558
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	Q06830	987619	5214082
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	B3KUN1	987619	5278338
987619	complex:prYLme0wX7LOZeErpyfTqyaQcUA	Q13033	987619	5400483
988318	Q12802	P21980	3539144	3985867
989226	P08575	B0LPF3	3093536	4056103
989924	P23458	A0N0L5	2038544	3774440
990895	Q08116	Q9BWH2	381022	3340314
992066	A2ABF8	P17676	1529536	3962824
992284	P17947	P17676	2246861	3962824
993059	Q9Y265	O60488	29439	634957
993109	P42224-2	P17706-3	1004542	5147843
993747	P35568	A7J992	3143545	4242856
993834	Q13094	B0LPF3	2970254	4056103
993851	complex:q5oWW+BqOeWs+ndLkvlzkjA5ivw	O00401	993851	3545065
993851	complex:q5oWW+BqOeWs+ndLkvlzkjA5ivw	P16070	993851	3739030
993851	complex:q5oWW+BqOeWs+ndLkvlzkjA5ivw	P61160	993851	4417202
993851	complex:q5oWW+BqOeWs+ndLkvlzkjA5ivw	P61158	993851	4829377
994114	P42224	Q8N9N8	1004542	4787071
994910	O14924	Q14416	836513	3851014
994989	O60488	Q9UGJ0	634957	737582
995023	P41182-2	Q8WUI4-3	2559145	2930252
995320	P40189-2	XP_005257673	190090	3027803
996942	XP_005246873	L7RTI5	1004542	2473416
996963	P17676	P06422	3962824	5416376
997037	O43665	rogid:OYTGPI7ZqtKYCELgs1vqur0gAgY9606	5153774	53623845
997694	P13236	Q8ZED8	1714665	5385435
997981	O60488	Q9Y5K8	634957	4333341
998023	Q86X55	P17676	322700	3962824
998161	P14780	P02462	221385	1507943
998284	P42224	Q9BVV0	1004542	1407187
998374	O75791	Q13094	1706107	2970254
998597	Q13489	O43353	4170192	4557976
999287	P41182	O95983	2559145	2903457
999353	P37268	P08758	478220	4535951
999789	P45452	Q07954	647118	9441770
1000273	P51511	P08123	3512143	4584046
1000836	XP_005246873	G5E852	1004542	5336557
1001166	P41182	P05412	2559145	5155720
1001170	P17096	P17676	2219336	3962824
1003243	P55210	P80303	4835623	10013563
1003443	Q92830	P17676	3614980	3962824
1004210	P06729	NP_002829	2084336	3093536
1005071	Q13094	P12314	2970254	4020810
1005259	P35568	rogid:qB/fUEHYSqKTj6acEi19C9hkr0k9606	3143545	21534318
1005449	O60603	C3PTT6	735309	11437939
1006093	O43187	Q9Y616	889060	9443045
1006141	P29466-5	P49662-2	1923050	2018169
1006149	P32246	A0N0R1	3001692	3968630
1006696	Q9Y6D5	P80303	4976233	10013563
1007043	O60488	Q53H96	634957	4192189
1007468	P14780	complex:QXKzlcEAAEUyKTEY7qWP0MfXh2c	221385	1007468
1007468	complex:QXKzlcEAAEUyKTEY7qWP0MfXh2c	P05556	1007468	1979966
1007468	complex:QXKzlcEAAEUyKTEY7qWP0MfXh2c	P08648	1007468	4765384
1008014	P33121	Q9NPF5	841497	4374641
1008219	P13236	P51675	1714665	4994320
1008396	P29466-4	P02545-2	1923050	3429103
1009513	Q9BTP7	Q8NB91	4380215	5161162
1010143	P08758	Q9Z330	4535951	5310658
1011537	O60603	Q8IWL2	735309	4306279
1012039	Q16695	P21980-2	2479812	3985867
1012911	P01130-5	A4D1B1	912086	1152389
1013465	Q9UP38	P41221	471519	4680127
1013964	Q13882	P35568	2601025	3143545
1015031	P03956	P19875	1902383	1920263
1015272	P16035	P51511	1403804	3512143
1015612	P08575	P22681	3093536	4739027
1016149	P42224-2	P35368	1004542	2841623
1017129	Q81S14	O15417	5350434	5408601
1017535	P29466	P10749	1923050	2026295
1017796	P35568	P31946	3143545	3909139
1018332	P01130-5	P98082-2	912086	1581317
1019852	P00533	P17676	2135848	3962824
1019978	Q9H0K1	P35568	2180248	3143545
1020040	Q03135	P50281	40293	4802061
1020227	P01130	P35969	912086	2179185
1020275	P20226	Q03060-23	4197396	11792364
1020337	P41182	rogid:CFefPax67b+y9NUzDzN9MIAf4089606	2559145	9987984
1020686	P35568	A8K3M3	3143545	5114861
1021299	complex:RRp24MKAYL4YZj8y9RJlLLn2e54	Q14839	1021299	1684020
1021299	complex:RRp24MKAYL4YZj8y9RJlLLn2e54	P41182	1021299	2559145
1021299	complex:RRp24MKAYL4YZj8y9RJlLLn2e54	O95983	1021299	2903457
1021299	complex:RRp24MKAYL4YZj8y9RJlLLn2e54	Q13547	1021299	3908752
1021299	complex:RRp24MKAYL4YZj8y9RJlLLn2e54	Q9BTC8	1021299	5350426
1021390	P10124	P10144	1862523	11007358
1022265	P00519	P15941	4154210	14007084
1022388	P14314-2	NP_002829	2274760	3093536
1022608	P14780	P80162	221385	5126605
1022612	P05231	Q99962	730638	3008487
1023028	P42224	Q8ZA97	1004542	5400435
1023083	P10124	P02768	1862523	2726528
1024340	P35398-4	P17676	2287374	3962824
1024846	P18146	P17676	783116	3962824
1025332	P08575	P19235	3093536	4246011
1025725	P40189	A0N0L5	190090	3774440
1025780	Q9Y4K3	Q9BTP7	2981808	4380215
1025925	Q9X6B0	P01871	3837699	5334003
1026106	P13236	NP_057852	1714665	9129631
1026486	P01130	Q92793	912086	4774660
1026666	P42224-2	Q13158	1004542	1651152
1027259	O95905	P25815	812452	4764357
1027348	O15492	P50148	232701	1806051
1027592	O43566	P08754	2698076	3252138
1027934	O60488	P61160	634957	4417202
1027947	P29466	Q9C000	1923050	4222606
1028041	P49748	complex:s6nEG2X717+mUD44+O1vJf9RE4I	476308	1028041
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	P19388	1028041	1235005
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	O43707	1028041	2778378
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	P40227	1028041	2794789
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	P35527	1028041	2991142
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	P35221	1028041	3160534
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	A8K5I0	1028041	3202052
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	P02545	1028041	3429103
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	K9JA46	1028041	3691852
1028041	complex:s6nEG2X717+mUD44+O1vJf9RE4I	P21980	1028041	3985867
