Entry	Entry name
E9PE22	E9PE22_HUMAN
Q8NCT3	K0895_HUMAN
H0Y9J6	H0Y9J6_HUMAN
O95486	SC24A_HUMAN
A0A024R3J1	A0A024R3J1_HUMAN
E9PI31	E9PI31_HUMAN
E9PIQ2	E9PIQ2_HUMAN
E9PJ94	E9PJ94_HUMAN
E9PJD4	E9PJD4_HUMAN
E9PLI4	E9PLI4_HUMAN
E9PM74	E9PM74_HUMAN
E9PPX1	E9PPX1_HUMAN
E9PRL4	E9PRL4_HUMAN
H0YD78	H0YD78_HUMAN
H0YF27	H0YF27_HUMAN
Q0P6H7	Q0P6H7_HUMAN
Q14134	TRI29_HUMAN
H3BNM0	H3BNM0_HUMAN
O95976	IGSF6_HUMAN
H0YLQ3	H0YLQ3_HUMAN
H0YM23	H0YM23_HUMAN
O75179	ANR17_HUMAN
A0A0D9SGG1	A0A0D9SGG1_HUMAN
C7C5T4	C7C5T4_HUMAN
E5RKA2	E5RKA2_HUMAN
E7ESF6	E7ESF6_HUMAN
Q13094	LCP2_HUMAN
Q14759	Q14759_HUMAN
Q14760	Q14760_HUMAN
F5GYX7	F5GYX7_HUMAN
P09238	MMP10_HUMAN
B7ZM24	B7ZM24_HUMAN
G3XAL9	G3XAL9_HUMAN
P55011	S12A2_HUMAN
Q53ZR1	Q53ZR1_HUMAN
A0A0S2Z3S7	A0A0S2Z3S7_HUMAN
C9JC71	C9JC71_HUMAN
H0Y755	H0Y755_HUMAN
M9MML0	M9MML0_HUMAN
P08637	FCG3A_HUMAN
P41279	M3K8_HUMAN
Q5T853	Q5T853_HUMAN
Q5T854	Q5T854_HUMAN
Q5T857	Q5T857_HUMAN
Q6FG25	Q6FG25_HUMAN
A0A087WT64	A0A087WT64_HUMAN
C8YZ26	C8YZ26_HUMAN
Q03399	Q03399_HUMAN
Q07820	MCL1_HUMAN
A0A024R2C2	A0A024R2C2_HUMAN
A0A0S2Z490	A0A0S2Z490_HUMAN
A0A0S2Z4V2	A0A0S2Z4V2_HUMAN
Q13794	APR_HUMAN
P08567	PLEK_HUMAN
D6RAE2	D6RAE2_HUMAN
D6RBM1	D6RBM1_HUMAN
D6RGJ5	D6RGJ5_HUMAN
E9PC44	E9PC44_HUMAN
E9PDM8	E9PDM8_HUMAN
E9PG84	E9PG84_HUMAN
O94855	SC24D_HUMAN
Q49AI3	Q49AI3_HUMAN
Q4W5D3	Q4W5D3_HUMAN
A0A0S2Z4K5	A0A0S2Z4K5_HUMAN
D2KUA6	D2KUA6_HUMAN
E7EU07	E7EU07_HUMAN
E7EUD1	E7EUD1_HUMAN
E9PFJ1	E9PFJ1_HUMAN
E9PFV2	E9PFV2_HUMAN
E9PFV3	E9PFV3_HUMAN
E9PFX5	E9PFX5_HUMAN
P37231	PPARG_HUMAN
Q4W448	Q4W448_HUMAN
Q4W4C6	Q4W4C6_HUMAN
Q4W4C7	Q4W4C7_HUMAN
Q6L9M1	Q6L9M1_HUMAN
A0A1B0GW05	A0A1B0GW05_HUMAN
H7C1I8	H7C1I8_HUMAN
H7C3M5	H7C3M5_HUMAN
Q2PZI1	D19L1_HUMAN
A0A0B4J2F5	A0A0B4J2F5_HUMAN
Q6IAR2	Q6IAR2_HUMAN
Q9Y6W6	DUS10_HUMAN
E9PID1	E9PID1_HUMAN
E9PLX4	E9PLX4_HUMAN
E9PRD7	E9PRD7_HUMAN
J3KPK2	J3KPK2_HUMAN
J3KQ52	J3KQ52_HUMAN
P10144	GRAB_HUMAN
Q6XGZ2	Q6XGZ2_HUMAN
A0A0U1RRI3	A0A0U1RRI3_HUMAN
B0I1S9	B0I1S9_HUMAN
C9JUP5	C9JUP5_HUMAN
C9JYW1	C9JYW1_HUMAN
C9K0I9	C9K0I9_HUMAN
E7EQD9	E7EQD9_HUMAN
E9PDF6	E9PDF6_HUMAN
H7C2Y7	H7C2Y7_HUMAN
O43795	MYO1B_HUMAN
Q05CR5	Q05CR5_HUMAN
E9PKW8	E9PKW8_HUMAN
E9PQT7	E9PQT7_HUMAN
O14933	UB2L6_HUMAN
H3BMH9	H3BMH9_HUMAN
H3BQX5	H3BQX5_HUMAN
H3BRY5	H3BRY5_HUMAN
H3BT96	H3BT96_HUMAN
P50225	ST1A1_HUMAN
H0YK62	H0YK62_HUMAN
O14520	AQP7_HUMAN
O43315	AQP9_HUMAN
Q6FGT0	Q6FGT0_HUMAN
A0A024R1F0	A0A024R1F0_HUMAN
B1AHH1	B1AHH1_HUMAN
B1AHH2	B1AHH2_HUMAN
P17861	XBP1_HUMAN
E9PDD2	E9PDD2_HUMAN
F2YYR6	F2YYR6_HUMAN
F8UU18	F8UU18_HUMAN
F8UV74	F8UV74_HUMAN
G0ZFQ0	G0ZFQ0_HUMAN
G0ZI12	G0ZI12_HUMAN
P19320	VCAM1_HUMAN
P80188	NGAL_HUMAN
X6R8F3	X6R8F3_HUMAN
A0A024R677	A0A024R677_HUMAN
A0A087WTS0	A0A087WTS0_HUMAN
G3V323	G3V323_HUMAN
G3V4J6	G3V4J6_HUMAN
H0YJK8	H0YJK8_HUMAN
P18283	GPX2_HUMAN
A0A024R9D2	A0A024R9D2_HUMAN
E5RJU9	E5RJU9_HUMAN
H0YB56	H0YB56_HUMAN
H0YBE0	H0YBE0_HUMAN
H0YBJ8	H0YBJ8_HUMAN
Q86UE4	LYRIC_HUMAN
H0YGD4	H0YGD4_HUMAN
P30279	CCND2_HUMAN
C0MHM2	C0MHM2_HUMAN
D3DWC4	D3DWC4_HUMAN
E6ZCI6	E6ZCI6_HUMAN
E6ZCI7	E6ZCI7_HUMAN
Q86VZ5	SMS1_HUMAN
R4GNI5	R4GNI5_HUMAN
U3KQ11	U3KQ11_HUMAN
A0A087X0K0	A0A087X0K0_HUMAN
P39059	COFA1_HUMAN
A0A087WT27	A0A087WT27_HUMAN
D6RC77	D6RC77_HUMAN
D6RCD1	D6RCD1_HUMAN
D6RCQ8	D6RCQ8_HUMAN
D6RF77	D6RF77_HUMAN
D6RIS6	D6RIS6_HUMAN
H0Y8I3	H0Y8I3_HUMAN
H0Y987	H0Y987_HUMAN
J3KN95	J3KN95_HUMAN
O95394	AGM1_HUMAN
S4R390	S4R390_HUMAN
P09912	IFI6_HUMAN
P31949	S10AB_HUMAN
V9HWH9	V9HWH9_HUMAN
D6RFJ6	D6RFJ6_HUMAN
D6RIG7	D6RIG7_HUMAN
H0Y8R8	H0Y8R8_HUMAN
H0Y8Y6	H0Y8Y6_HUMAN
H0Y9K2	H0Y9K2_HUMAN
P20848	A1ATR_HUMAN
Q13535	ATR_HUMAN
Q9H6X2	ANTR1_HUMAN
P31689	DNJA1_HUMAN
P78543	BTG2_HUMAN
P80723	BASP1_HUMAN
U3KQP0	U3KQP0_HUMAN
P61952	GBG11_HUMAN
Q53Y01	Q53Y01_HUMAN
H3BNN1	H3BNN1_HUMAN
H3BQY3	H3BQY3_HUMAN
H3BRZ6	H3BRZ6_HUMAN
H3BS44	H3BS44_HUMAN
H3BV42	H3BV42_HUMAN
P37059	DHB2_HUMAN
P55774	CCL18_HUMAN
A0A024R0C6	A0A024R0C6_HUMAN
A6QL42	A6QL42_HUMAN
B7ZKV0	B7ZKV0_HUMAN
Q9UK17	KCND3_HUMAN
A0A024RDA4	A0A024RDA4_HUMAN
P02778	CXL10_HUMAN
P10124	SRGN_HUMAN
A0A087WTA8	A0A087WTA8_HUMAN
A0A0S2Z3H5	A0A0S2Z3H5_HUMAN
A0A0S2Z3K0	A0A0S2Z3K0_HUMAN
A2TIK1	A2TIK1_HUMAN
P08123	CO1A2_HUMAN
Q14036	Q14036_HUMAN
Q16033	Q16033_HUMAN
Q16452	Q16452_HUMAN
Q75N18	Q75N18_HUMAN
Q7KZ71	Q7KZ71_HUMAN
P60468	SC61B_HUMAN
S4R3B5	S4R3B5_HUMAN
G8JLG1	G8JLG1_HUMAN
H0Y7K8	H0Y7K8_HUMAN
Q14683	SMC1A_HUMAN
Q5H934	Q5H934_HUMAN
Q68EN4	Q68EN4_HUMAN
Q6P2R1	Q6P2R1_HUMAN
V9GY57	V9GY57_HUMAN
V9GYN9	V9GYN9_HUMAN
Q5XWD3	Q5XWD3_HUMAN
Q96JA1	LRIG1_HUMAN
O43745	CHP2_HUMAN
Q53GA4	PHLA2_HUMAN
B5BTZ6	B5BTZ6_HUMAN
G8JLH9	G8JLH9_HUMAN
K7EP08	K7EP08_HUMAN
P40763	STAT3_HUMAN
Q9BXH2	Q9BXH2_HUMAN
A0A024QYW7	A0A024QYW7_HUMAN
C9J8V9	C9J8V9_HUMAN
Q9P1W9	PIM2_HUMAN
P13726	TF_HUMAN
A0A0B4J259	A0A0B4J259_HUMAN
B2R4C5	B2R4C5_HUMAN
F8VV32	F8VV32_HUMAN
P61626	LYSC_HUMAN
A0A087WTR1	A0A087WTR1_HUMAN
A0A087WVJ0	A0A087WVJ0_HUMAN
A0A087WWM1	A0A087WWM1_HUMAN
A0A087WWM2	A0A087WWM2_HUMAN
A0A087WZI8	A0A087WZI8_HUMAN
A0A087WZZ6	A0A087WZZ6_HUMAN
A0A087X061	A0A087X061_HUMAN
A0A087X0L2	A0A087X0L2_HUMAN
A0A087X2A4	A0A087X2A4_HUMAN
A0A0A0MRB3	A0A0A0MRB3_HUMAN
A0A0A0MSH4	A0A0A0MSH4_HUMAN
A0A0C4DGW3	A0A0C4DGW3_HUMAN
A5YRU0	A5YRU0_HUMAN
A5YRU1	A5YRU1_HUMAN
A5YRU2	A5YRU2_HUMAN
A5YRU3	A5YRU3_HUMAN
A5YRU4	A5YRU4_HUMAN
A5YRU5	A5YRU5_HUMAN
A5YRU6	A5YRU6_HUMAN
A5YRU7	A5YRU7_HUMAN
A5YRU8	A5YRU8_HUMAN
A5YRU9	A5YRU9_HUMAN
A5YRV0	A5YRV0_HUMAN
A5YRV2	A5YRV2_HUMAN
A5YRV3	A5YRV3_HUMAN
A5YRV4	A5YRV4_HUMAN
A6ZID4	A6ZID4_HUMAN
A6ZID5	A6ZID5_HUMAN
A6ZID6	A6ZID6_HUMAN
A6ZID7	A6ZID7_HUMAN
A6ZID8	A6ZID8_HUMAN
A6ZIE1	A6ZIE1_HUMAN
A6ZIE2	A6ZIE2_HUMAN
A6ZIE3	A6ZIE3_HUMAN
A6ZIE4	A6ZIE4_HUMAN
A6ZIE5	A6ZIE5_HUMAN
A6ZIE6	A6ZIE6_HUMAN
A6ZIE7	A6ZIE7_HUMAN
A6ZIE8	A6ZIE8_HUMAN
A6ZIE9	A6ZIE9_HUMAN
A6ZIF0	A6ZIF0_HUMAN
A6ZIF1	A6ZIF1_HUMAN
B1AVQ7	B1AVQ7_HUMAN
B6EC89	B6EC89_HUMAN
B6EC96	B6EC96_HUMAN
B6ECA2	B6ECA2_HUMAN
B6ECA3	B6ECA3_HUMAN
B6ECA4	B6ECA4_HUMAN
B6ECA9	B6ECA9_HUMAN
B6ECB0	B6ECB0_HUMAN
B6ECB1	B6ECB1_HUMAN
B6ECB2	B6ECB2_HUMAN
B6ECB3	B6ECB3_HUMAN
B6ECB5	B6ECB5_HUMAN
P15941	MUC1_HUMAN
Q14877	Q14877_HUMAN
Q7Z536	Q7Z536_HUMAN
Q7Z537	Q7Z537_HUMAN
Q7Z538	Q7Z538_HUMAN
Q7Z539	Q7Z539_HUMAN
Q7Z540	Q7Z540_HUMAN
Q7Z541	Q7Z541_HUMAN
Q7Z542	Q7Z542_HUMAN
Q7Z543	Q7Z543_HUMAN
Q7Z544	Q7Z544_HUMAN
Q7Z545	Q7Z545_HUMAN
Q7Z546	Q7Z546_HUMAN
Q7Z549	Q7Z549_HUMAN
Q7Z551	Q7Z551_HUMAN
A0A024RD93	A0A024RD93_HUMAN
D6RF62	D6RF62_HUMAN
E9PBS1	E9PBS1_HUMAN
P22234	PUR6_HUMAN
P78556	CCL20_HUMAN
L8ECM0	L8ECM0_HUMAN
O95760	IL33_HUMAN
P17302	CXA1_HUMAN
B5B0C2	B5B0C2_HUMAN
Q8IYL9	PSYR_HUMAN
B7Z3Z9	B7Z3Z9_HUMAN
D6RER0	D6RER0_HUMAN
D6RG07	D6RG07_HUMAN
E7EPM6	E7EPM6_HUMAN
H0Y9U7	H0Y9U7_HUMAN
H0Y9Z9	H0Y9Z9_HUMAN
P33121	ACSL1_HUMAN
Q108N1	Q108N1_HUMAN
Q108N2	Q108N2_HUMAN
A8K3F7	A8K3F7_HUMAN
K7ESD5	K7ESD5_HUMAN
P20809	IL11_HUMAN
P32246	CCR1_HUMAN
Q5U003	Q5U003_HUMAN
G3V286	G3V286_HUMAN
G3V2A2	G3V2A2_HUMAN
G3V3I4	G3V3I4_HUMAN
G3V3K1	G3V3K1_HUMAN
P25963	IKBA_HUMAN
P07327	ADH1A_HUMAN
A0A087WZ06	A0A087WZ06_HUMAN
E5RFQ9	E5RFQ9_HUMAN
E5RIM6	E5RIM6_HUMAN
Q13188	STK3_HUMAN
Q8NBU1	Q8NBU1_HUMAN
Q9Y6E0	STK24_HUMAN
P32455	GBP1_HUMAN
A6NCQ8	A6NCQ8_HUMAN
P30273	FCERG_HUMAN
C9JLD7	C9JLD7_HUMAN
C9JLJ5	C9JLJ5_HUMAN
C9JSX9	C9JSX9_HUMAN
F8W9P3	F8W9P3_HUMAN
G5E9G6	G5E9G6_HUMAN
H7C1L9	H7C1L9_HUMAN
H7C2Y1	H7C2Y1_HUMAN
L0R5E3	L0R5E3_HUMAN
Q14669	TRIPC_HUMAN
Q57Z94	Q57Z94_HUMAN
A8MW50	A8MW50_HUMAN
C9J7H8	C9J7H8_HUMAN
F5H793	F5H793_HUMAN
P07195	LDHB_HUMAN
Q5U077	Q5U077_HUMAN
A0A024R316	A0A024R316_HUMAN
A0A087WUN1	A0A087WUN1_HUMAN
A0FKN4	A0FKN4_HUMAN
C9J8I8	C9J8I8_HUMAN
P41221	WNT5A_HUMAN
Q6DK41	Q6DK41_HUMAN
C9J1X8	C9J1X8_HUMAN
C9JJC1	C9JJC1_HUMAN
C9JYA4	C9JYA4_HUMAN
F8WB51	F8WB51_HUMAN
H0YB59	H0YB59_HUMAN
H0YC15	H0YC15_HUMAN
H3BM04	H3BM04_HUMAN
Q05209	PTN12_HUMAN
A0A0C4DFR6	A0A0C4DFR6_HUMAN
A8MXL6	A8MXL6_HUMAN
C9J0S2	C9J0S2_HUMAN
C9JBJ5	C9JBJ5_HUMAN
C9JIB6	C9JIB6_HUMAN
E7ERC8	E7ERC8_HUMAN
P55735	SEC13_HUMAN
O15199	O15199_HUMAN
P48163	MAOX_HUMAN
B6V682	B6V682_HUMAN
L8E969	L8E969_HUMAN
Q9UGM3	DMBT1_HUMAN
A0A024RD35	A0A024RD35_HUMAN
A0A024RD61	A0A024RD61_HUMAN
A0A0A0MTI6	A0A0A0MTI6_HUMAN
B3KWH9	B3KWH9_HUMAN
Q9NYP7	ELOV5_HUMAN
A0A087X208	A0A087X208_HUMAN
H0Y5U1	H0Y5U1_HUMAN
O00468	AGRIN_HUMAN
Q15952	Q15952_HUMAN
Q5XG79	Q5XG79_HUMAN
Q96QF8	Q96QF8_HUMAN
Q96QF9	Q96QF9_HUMAN
A0A024R0H1	A0A024R0H1_HUMAN
P53985	MOT1_HUMAN
Q5T8R3	Q5T8R3_HUMAN
Q5T8R4	Q5T8R4_HUMAN
Q5T8R5	Q5T8R5_HUMAN
A0A0C4DGL6	A0A0C4DGL6_HUMAN
O94778	AQP8_HUMAN
Q53GF6	Q53GF6_HUMAN
A0A024R884	A0A024R884_HUMAN
A0A0U1RR80	A0A0U1RR80_HUMAN
A7MBN2	A7MBN2_HUMAN
A9YUB8	A9YUB8_HUMAN
E9PC84	E9PC84_HUMAN
F5H5D6	F5H5D6_HUMAN
F5H7V9	F5H7V9_HUMAN
H0YGZ3	H0YGZ3_HUMAN
J3QSU6	J3QSU6_HUMAN
P24821	TENA_HUMAN
B1AJY5	B1AJY5_HUMAN
B1AJY6	B1AJY6_HUMAN
B1AJY7	B1AJY7_HUMAN
O75832	PSD10_HUMAN
P54868	HMCS2_HUMAN
A0A024RCJ5	A0A024RCJ5_HUMAN
A0A0F7KLE7	A0A0F7KLE7_HUMAN
A0A0G2JH58	A0A0G2JH58_HUMAN
A0A0G2JH91	A0A0G2JH91_HUMAN
A0A0G2JHB5	A0A0G2JHB5_HUMAN
A0A0G2JNW8	A0A0G2JNW8_HUMAN
A0A0S2VI72	A0A0S2VI72_HUMAN
A0A140T979	A0A140T979_HUMAN
A0A140T9D8	A0A140T9D8_HUMAN
A0A140T9H4	A0A140T9H4_HUMAN
A0A140T9M6	A0A140T9M6_HUMAN
D2KNA0	D2KNA0_HUMAN
E0AG58	E0AG58_HUMAN
F5H7Q8	F5H7Q8_HUMAN
G1EFQ4	G1EFQ4_HUMAN
H9B8I7	H9B8I7_HUMAN
Q0EFB4	Q0EFB4_HUMAN
Q29980	MICB_HUMAN
X6R344	X6R344_HUMAN
F5H4D1	F5H4D1_HUMAN
F5H699	F5H699_HUMAN
H3BMA5	H3BMA5_HUMAN
H3BQ93	H3BQ93_HUMAN
I3L2Y1	I3L2Y1_HUMAN
I3L3Q5	I3L3Q5_HUMAN
P51828	ADCY7_HUMAN
C9JVQ0	C9JVQ0_HUMAN
F5H013	F5H013_HUMAN
P62308	RUXG_HUMAN
Q49AN9	Q49AN9_HUMAN
B4DQB2	B4DQB2_HUMAN
E9PK31	E9PK31_HUMAN
E9PL76	E9PL76_HUMAN
E9PLK5	E9PLK5_HUMAN
E9PQ75	E9PQ75_HUMAN
E9PRD9	E9PRD9_HUMAN
J3KQ55	J3KQ55_HUMAN
J3KQQ7	J3KQQ7_HUMAN
J3QT03	J3QT03_HUMAN
O95498	VNN2_HUMAN
F8WBH5	F8WBH5_HUMAN
G1UI18	G1UI18_HUMAN
Q14997	PSME4_HUMAN
Q02747	GUC2A_HUMAN
Q9UHD9	UBQL2_HUMAN
A0A024R497	A0A024R497_HUMAN
C9JC11	C9JC11_HUMAN
F5GWH2	F5GWH2_HUMAN
F5H062	F5H062_HUMAN
H7BYZ7	H7BYZ7_HUMAN
O95573	ACSL3_HUMAN
Q6PIM8	Q6PIM8_HUMAN
A0A090N8G0	A0A090N8G0_HUMAN
F8WCK4	F8WCK4_HUMAN
H7C443	H7C443_HUMAN
P41250	SYG_HUMAN
Q75MN1	Q75MN1_HUMAN
B1ALH6	B1ALH6_HUMAN
C9IYS5	C9IYS5_HUMAN
C9JR86	C9JR86_HUMAN
O14832	PAHX_HUMAN
Q6FGQ2	Q6FGQ2_HUMAN
P32249	GP183_HUMAN
Q5U5K4	Q5U5K4_HUMAN
Q86YM6	Q86YM6_HUMAN
Q86YM7	HOME1_HUMAN
Q9UDY6	TRI10_HUMAN
A0A0J9YY58	A0A0J9YY58_HUMAN
A0AVL1	A0AVL1_HUMAN
C9J6H5	C9J6H5_HUMAN
C9JPM3	C9JPM3_HUMAN
F8WC54	F8WC54_HUMAN
Q13443	ADAM9_HUMAN
A0A024R749	A0A024R749_HUMAN
A4D0S8	A4D0S8_HUMAN
C9J637	C9J637_HUMAN
C9J7D9	C9J7D9_HUMAN
C9JDB3	C9JDB3_HUMAN
F5GXW1	F5GXW1_HUMAN
F8WES4	F8WES4_HUMAN
H0Y599	H0Y599_HUMAN
H0Y7H7	H0Y7H7_HUMAN
Q149N2	Q149N2_HUMAN
Q149N5	Q149N5_HUMAN
Q149N6	Q149N6_HUMAN
Q75MU6	Q75MU6_HUMAN
Q8N1I0	DOCK4_HUMAN
P19957	ELAF_HUMAN
A0A087WZE9	A0A087WZE9_HUMAN
Q15651	HMGN3_HUMAN
A0A0C7DV97	A0A0C7DV97_HUMAN
A0A140C6V4	A0A140C6V4_HUMAN
A0A140EDI1	A0A140EDI1_HUMAN
A0A140EDI6	A0A140EDI6_HUMAN
A0A140T8Z9	A0A140T8Z9_HUMAN
A0A140T900	A0A140T900_HUMAN
A0A140T909	A0A140T909_HUMAN
A0A140T914	A0A140T914_HUMAN
A0A140T944	A0A140T944_HUMAN
A0A140T961	A0A140T961_HUMAN
A0A140T968	A0A140T968_HUMAN
A0A140T977	A0A140T977_HUMAN
A0A140T980	A0A140T980_HUMAN
A0A140T989	A0A140T989_HUMAN
A0A140T992	A0A140T992_HUMAN
A0A140T9A6	A0A140T9A6_HUMAN
A0A140T9D6	A0A140T9D6_HUMAN
A0A140T9F8	A0A140T9F8_HUMAN
A0A140T9G4	A0A140T9G4_HUMAN
A0A140T9G7	A0A140T9G7_HUMAN
A0A140T9G9	A0A140T9G9_HUMAN
A0A140T9H1	A0A140T9H1_HUMAN
A0A140T9J4	A0A140T9J4_HUMAN
A0A140T9M7	A0A140T9M7_HUMAN
A0A140T9M9	A0A140T9M9_HUMAN
A0A140T9R4	A0A140T9R4_HUMAN
A0A140T9U1	A0A140T9U1_HUMAN
A0A140T9U4	A0A140T9U4_HUMAN
A0A140T9W1	A0A140T9W1_HUMAN
A0A140T9W9	A0A140T9W9_HUMAN
A0A140T9Y8	A0A140T9Y8_HUMAN
A0A140T9Y9	A0A140T9Y9_HUMAN
A0A141R7F7	A0A141R7F7_HUMAN
A0A172WC68	A0A172WC68_HUMAN
A0A172WC71	A0A172WC71_HUMAN
A0A172WC72	A0A172WC72_HUMAN
A0A172WC73	A0A172WC73_HUMAN
A0A172WC74	A0A172WC74_HUMAN
A0A172WC76	A0A172WC76_HUMAN
A0A172WC77	A0A172WC77_HUMAN
A0A172WC80	A0A172WC80_HUMAN
A0A172WC90	A0A172WC90_HUMAN
A0A172WCA5	A0A172WCA5_HUMAN
A0A172WCC2	A0A172WCC2_HUMAN
D9YLZ6	D9YLZ6_HUMAN
F6V115	F6V115_HUMAN
G3GJV6	G3GJV6_HUMAN
H0Y6F8	H0Y6F8_HUMAN
H9BIJ2	H9BIJ2_HUMAN
I2G9G1	I2G9G1_HUMAN
J3KQ99	J3KQ99_HUMAN
J9UEA6	J9UEA6_HUMAN
K4PDP4	K4PDP4_HUMAN
N0A0E5	N0A0E5_HUMAN
O78000	O78000_HUMAN
O98050	O98050_HUMAN
P20036	DPA1_HUMAN
Q29ZM9	Q29ZM9_HUMAN
Q29ZN0	Q29ZN0_HUMAN
Q29ZN1	Q29ZN1_HUMAN
Q29ZN2	Q29ZN2_HUMAN
Q29ZN3	Q29ZN3_HUMAN
Q29ZN4	Q29ZN4_HUMAN
Q49U27	Q49U27_HUMAN
Q49U29	Q49U29_HUMAN
Q49U31	Q49U31_HUMAN
Q49U33	Q49U33_HUMAN
Q49U35	Q49U35_HUMAN
Q49U37	Q49U37_HUMAN
Q49U39	Q49U39_HUMAN
Q49U41	Q49U41_HUMAN
Q49U43	Q49U43_HUMAN
Q49U45	Q49U45_HUMAN
Q49U47	Q49U47_HUMAN
Q49U49	Q49U49_HUMAN
Q49U51	Q49U51_HUMAN
Q49U53	Q49U53_HUMAN
Q49U55	Q49U55_HUMAN
Q49U57	Q49U57_HUMAN
Q49U59	Q49U59_HUMAN
Q49U61	Q49U61_HUMAN
Q49U63	Q49U63_HUMAN
Q49U65	Q49U65_HUMAN
Q49U67	Q49U67_HUMAN
Q49U69	Q49U69_HUMAN
Q49U71	Q49U71_HUMAN
Q5EY04	Q5EY04_HUMAN
Q67AL9	Q67AL9_HUMAN
Q67AM0	Q67AM0_HUMAN
Q67AM1	Q67AM1_HUMAN
Q67AM2	Q67AM2_HUMAN
Q67AM3	Q67AM3_HUMAN
Q67AM4	Q67AM4_HUMAN
Q67AM5	Q67AM5_HUMAN
Q67AM6	Q67AM6_HUMAN
Q67AM7	Q67AM7_HUMAN
Q67AM8	Q67AM8_HUMAN
Q67AM9	Q67AM9_HUMAN
Q67AN0	Q67AN0_HUMAN
Q67AN1	Q67AN1_HUMAN
Q67AN2	Q67AN2_HUMAN
Q67AR8	Q67AR8_HUMAN
Q67AS2	Q67AS2_HUMAN
Q67AS8	Q67AS8_HUMAN
Q67AS9	Q67AS9_HUMAN
Q67AT4	Q67AT4_HUMAN
Q67AT8	Q67AT8_HUMAN
Q67AT9	Q67AT9_HUMAN
Q67AU0	Q67AU0_HUMAN
Q67AU1	Q67AU1_HUMAN
Q67AU2	Q67AU2_HUMAN
Q67AU3	Q67AU3_HUMAN
Q67AU4	Q67AU4_HUMAN
Q67AU5	Q67AU5_HUMAN
Q67AU6	Q67AU6_HUMAN
Q67AU7	Q67AU7_HUMAN
Q67AU8	Q67AU8_HUMAN
Q67AU9	Q67AU9_HUMAN
Q95HB9	Q95HB9_HUMAN
Q9TPP2	Q9TPP2_HUMAN
Q9TQA9	Q9TQA9_HUMAN
Q9TQB0	Q9TQB0_HUMAN
Q9XS09	Q9XS09_HUMAN
V5N4B3	V5N4B3_HUMAN
X5CKE2	X5CKE2_HUMAN
X5CMJ1	X5CMJ1_HUMAN
A8MTZ5	A8MTZ5_HUMAN
A8MVK1	A8MVK1_HUMAN
C9J0W5	C9J0W5_HUMAN
C9JTX1	C9JTX1_HUMAN
E7EPG3	E7EPG3_HUMAN
E7EWV2	E7EWV2_HUMAN
F8VW46	F8VW46_HUMAN
F8VX74	F8VX74_HUMAN
Q99712	KCJ15_HUMAN
H7BZ24	H7BZ24_HUMAN
P48304	REG1B_HUMAN
Q6ICS1	Q6ICS1_HUMAN
P21397	AOFA_HUMAN
Q49A63	Q49A63_HUMAN
Q53YE7	Q53YE7_HUMAN
Q5UL91	Q5UL91_HUMAN
Q5UL94	Q5UL94_HUMAN
Q5ULA3	Q5ULA3_HUMAN
Q5ULA9	Q5ULA9_HUMAN
A0A024R6B4	A0A024R6B4_HUMAN
A0A024R6D3	A0A024R6D3_HUMAN
G3V3Y0	G3V3Y0_HUMAN
G3V450	G3V450_HUMAN
G3V4I0	G3V4I0_HUMAN
H0YJH1	H0YJH1_HUMAN
O75356	ENTP5_HUMAN
P49788	TIG1_HUMAN
P04040	CATA_HUMAN
Q6IB77	GLYAT_HUMAN
E5RFV7	E5RFV7_HUMAN
O00300	TR11B_HUMAN
A5GZ72	A5GZ72_HUMAN
P09237	MMP7_HUMAN
P14780	MMP9_HUMAN
A0A024R969	A0A024R969_HUMAN
H0Y3U8	H0Y3U8_HUMAN
P36222	CH3L1_HUMAN
Q9NY39	Q9NY39_HUMAN
Q9NY40	Q9NY40_HUMAN
Q9NY41	Q9NY41_HUMAN
A0A087WY34	A0A087WY34_HUMAN
A0A0C4DGY7	A0A0C4DGY7_HUMAN
H7C3U4	H7C3U4_HUMAN
O75592	MYCB2_HUMAN
C9K028	C9K028_HUMAN
E5RHP0	E5RHP0_HUMAN
E7ERL0	E7ERL0_HUMAN
P15531	NDKA_HUMAN
A0A024R2N2	A0A024R2N2_HUMAN
C9JDT8	C9JDT8_HUMAN
C9JH33	C9JH33_HUMAN
F2Z2U6	F2Z2U6_HUMAN
P32241	VIPR1_HUMAN
A0A087WSV6	A0A087WSV6_HUMAN
A0A087WSX8	A0A087WSX8_HUMAN
A0A0B4J1W1	A0A0B4J1W1_HUMAN
A0A0G2JLS4	A0A0G2JLS4_HUMAN
A0A0G2JMG0	A0A0G2JMG0_HUMAN
A0A0G2JNK9	A0A0G2JNK9_HUMAN
A0A0G2JNM2	A0A0G2JNM2_HUMAN
A0A0G2JNQ6	A0A0G2JNQ6_HUMAN
A0A0G2JNR3	A0A0G2JNR3_HUMAN
A0A0G2JP64	A0A0G2JP64_HUMAN
A0A0G2JP80	A0A0G2JP80_HUMAN
A0A0G2JQ15	A0A0G2JQ15_HUMAN
A0A0G2JQ44	A0A0G2JQ44_HUMAN
A0A0G2JQ46	A0A0G2JQ46_HUMAN
A8MVE2	A8MVE2_HUMAN
D9IDM4	D9IDM4_HUMAN
D9IDM5	D9IDM5_HUMAN
D9IDM6	D9IDM6_HUMAN
D9IDM7	D9IDM7_HUMAN
